Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
60.95951,0.03761544,39.234189213042036,-77.96945694356006,0,1,6499.7383,-0.013049789,6,1,false,false,-1.1550914,0.7799898,10.857283,3.0765278,-0.033722505,3
60.973614,0.03793326,39.23418056614157,-77.9694607653111,0,1,6499.0376,-0.008522378,6,1,false,false,-0.90043086,0.7661526,11.295287,3.0760007,-0.02906954,3
60.987453,0.038251147,39.23417182852782,-77.9694644718299,0,1,6498.141,-0.004261704,6,1,false,false,-1.3063455,0.78834933,10.399382,3.0755546,-0.026246231,3
61.00158,0.03856912,39.23416318162735,-77.96946829428788,0,1,6499.4385,-0.0013316527,6,1,false,false,-0.94185054,0.7859327,10.572277,3.0751693,-0.020358019,3
61.01517,0.03888718,39.23415453417711,-77.96947200080668,0,1,6497.4976,0.0007981683,6,1,false,false,-1.043201,0.7469243,9.734828,3.0748682,-0.015732788,3
61.028263,0.039205305,39.23414579656336,-77.96947582255771,0,1,6497.9873,0.0021298216,6,1,false,false,-1.2165107,0.7038262,9.272878,3.074673,-0.008981367,3
61.04051,0.039523512,39.23413714966289,-77.96947964501568,0,1,6502.2075,0.0026622764,6,1,false,false,-0.87884533,0.6596193,8.944044,3.0745325,-0.005912439,3
61.05212,0.039841797,39.23412850221265,-77.96948346747365,0,1,6508.2085,0.0015973661,6,1,false,false,-0.9973331,0.627793,9.587358,3.074442,-0.004459374,3
61.06355,0.04016014,39.23411976514868,-77.96948717399246,0,1,6517.705,0.00079816824,6,1,false,false,-0.91693306,0.6164696,9.88413,3.074394,-0.0010715786,3
61.075924,0.040478546,39.23411111769843,-77.96949099645043,0,1,6524.734,0.0007981682,6,1,false,false,-0.73461413,0.71204257,8.408185,3.074361,-0.0018494456,3
61.09016,0.04079704,39.23410247024819,-77.96949481820147,0,1,6525.219,0.00026571268,6,1,false,false,-0.95428646,0.82933116,9.126433,3.0743484,-0.0006514591,3
61.105682,0.04111562,39.23409373318422,-77.96949864065944,0,1,6519.412,0.0010649108,6,1,false,false,-0.730383,0.8353706,12.253624,3.0743482,0.0013578924,3
61.1195,0.041434284,39.23408508573397,-77.96950246311741,0,1,6518.748,0.0015973663,6,1,false,false,-0.6591779,0.73003364,10.418333,3.0743556,-0.00061948976,3
61.13343,0.04175303,39.234076438833505,-77.96950616963622,0,1,6525.9355,0.0015973662,6,1,false,false,-0.8849002,0.8747382,11.003564,3.0743804,-8.879827e-05,3
61.150394,0.042071864,39.23406770121976,-77.96950999138724,0,1,6512.8164,0.0015973662,6,1,false,false,-0.7764553,0.9578772,11.658852,3.0744183,0.0025016658,3
61.165276,0.042390794,39.23405905431929,-77.96951381384523,0,1,6499.204,0.0015973662,6,1,false,false,-0.4693017,0.7998467,11.138521,3.0744562,0.0022313385,3
61.176544,0.042709816,39.234050316705535,-77.9695176363032,0,1,6509.2583,0.00079816824,6,1,false,false,-0.69312793,0.54901004,9.9254675,3.0745223,0.0038827013,3
61.187576,0.04302888,39.2340416692553,-77.96952145805423,0,1,6513.4487,-1.0298681e-06,6,1,false,false,-0.5828686,0.65739685,10.876867,3.0745907,0.004291477,3
61.198963,0.04334803,39.23403293219132,-77.9695252805122,0,1,6513.7676,-0.0010659408,6,1,false,false,-0.5271981,0.60427034,10.074367,3.0746534,0.0030966443,3
61.209976,0.043667242,39.234024284741075,-77.96952910297017,0,1,6523.897,-0.0023975945,6,1,false,false,-0.41599068,0.650902,10.46067,3.0747142,0.0039753923,3
61.221844,0.043986518,39.2340155476771,-77.96953292542815,0,1,6528.7007,-0.003196792,6,1,false,false,-0.34833038,0.7138538,10.46383,3.0747714,0.0031678928,3
61.23467,0.044305865,39.23400681006335,-77.96953674717918,0,1,6527.256,-0.0034625055,6,1,false,false,-0.39189428,0.7185609,9.682532,3.0747929,0.00015413007,3
61.24741,0.044625286,39.23399816316289,-77.96954056963716,0,1,6530.595,-0.00399496,6,1,false,false,-0.4085105,0.7083102,9.833388,3.0748036,0.0006466195,3
61.25991,0.044944778,39.23398942554913,-77.96954439209513,0,1,6531.2373,-0.0023975945,6,1,false,false,-0.20987825,0.70540273,9.668105,3.0748029,0.00012117254,3
61.272594,0.045264352,39.23398077864867,-77.96954821384617,0,1,6532.007,-0.00026674266,6,1,false,false,-0.29072884,0.7190398,9.694849,3.0747972,-0.0011600911,3
61.285084,0.045583997,39.23397204103492,-77.96955203630414,0,1,6534.666,0.0021298216,6,1,false,false,-0.12585387,0.7061144,10.400205,3.0747857,0.00024898897,3
61.29746,0.045903698,39.233963303970945,-77.96955585876212,0,1,6537.54,0.004260673,6,1,false,false,-0.11907025,0.71396554,9.786761,3.0748007,0.0013235458,3
61.310253,0.046223443,39.2339546565207,-77.96955968122009,0,1,6538.1807,0.0061247805,6,1,false,false,-0.22033218,0.740146,9.573856,3.0748498,0.003968105,3
61.32354,0.04654326,39.23394591890695,-77.96956350297111,0,1,6537.4404,0.0071907225,6,1,false,false,-0.059717447,0.7436735,11.601994,3.0749032,0.0034409168,3
61.336235,0.04686313,39.233937181842975,-77.9695673254291,0,1,6537.961,0.0061247824,6,1,false,false,-0.02354984,0.71411186,12.531803,3.0749857,0.005551406,3
61.348858,0.04718307,39.23392853439273,-77.96957114788707,0,1,6541.8516,0.0039939294,6,1,false,false,-0.061329633,0.7993254,12.175756,3.0751083,0.00696372,3
